name,domain,pddl_num_predicates,pddl_num_action_schemas,pddl_has_derived_predicates,pddl_has_conditional_effects,pddl_has_negative_preconditions,pddl_precond_atoms_min,pddl_precond_atoms_mean,pddl_precond_atoms_max,pddl_add_eff_min,pddl_add_eff_mean,pddl_add_eff_max,pddl_del_eff_min,pddl_del_eff_mean,pddl_del_eff_max,pddl_num_objects,pddl_num_object_types,pddl_objects_by_type_total,pddl_objects_by_type_min,pddl_objects_by_type_max,pddl_objects_by_type_mean,pddl_objects_by_type_std,pddl_objects_by_type_entropy,pddl_objects_by_type_gini,pddl_objects_by_type_top1_frac,pddl_objects_by_type_top2_frac,pddl_objects_by_type_top3_frac,pddl_init_atoms,pddl_goal_atoms,fd_translate_seconds,fd_sas_num_vars,fd_sas_var_domain_min,fd_sas_var_domain_mean,fd_sas_var_domain_max,fd_sas_total_facts_proxy,fd_sas_num_operators,fd_sas_op_prevail_min,fd_sas_op_prevail_mean,fd_sas_op_prevail_max,fd_sas_op_effects_min,fd_sas_op_effects_mean,fd_sas_op_effects_max,fd_sas_num_mutex_groups,fd_sas_mutex_size_min,fd_sas_mutex_size_mean,fd_sas_mutex_size_max,fd_sas_num_axioms,sas_sas_domain_std,sas_sas_domain_median,sas_sas_domain_p25,sas_sas_domain_p75,sas_sas_domain_entropy,sas_op_prevail_std,sas_op_prevail_median,sas_op_effects_std,sas_op_effects_median,sas_op_mean_affected_vars,sas_op_mean_condition_vars,sas_op_affected_vars_fraction,sas_op_condition_vars_fraction,sas_op_mean_cond_to_eff_ratio,sas_cg_num_edges,sas_cg_edge_density,sas_cg_avg_out_degree,sas_cg_max_out_degree,sas_cg_avg_in_degree,sas_cg_max_in_degree,sas_cg_num_sources,sas_cg_num_sinks,sas_cg_num_isolated,sas_dtg_trans_min,sas_dtg_trans_mean,sas_dtg_trans_max,sas_dtg_trans_std,sas_dtg_trans_median,heur_probe_seconds,heur_h_ff_init,heur_h_add_init,heur_h_max_init,heur_helpful_actions_proxy,heur_relaxed_plan_length,heur_goal_count,heur_del_init_effect_fraction,heur_del_init_op_fraction,heur_del_init_effects_mean,heur_del_init_effects_max,lm_probe_seconds,lm_lm_num_landmarks,lm_lm_num_orderings_total,lm_lm_num_reasonable_orders,lm_lm_num_necessary_orders,lm_lm_num_greedy_necessary_orders,lm_lm_num_conjunctive_landmarks,lm_lm_num_disjunctive_landmarks,lm_goal_count,lm_landmarks_per_goal,lm_orderings_per_landmark
p11.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,86,4,86,2,62,21.5,24.336187047275914,0.7740123694618536,0.569767441860465,0.7209302325581395,0.9418604651162791,0.9767441860465116,198,2,12.175696191000043,29,2,9.96551724137931,62,289,137780,1,1.8747858905501524,2,1,2.0010015967484396,20,0,0,0.0,0,16,18.408174268646935,2.0,2.0,2.0,2.319143685534534,0.33096153287735597,2.0,0.09787485602135669,2.0,2.0010015967484396,1.8747858905501524,0.9310344827586207,0.27586206896551724,0.9375424844448041,106,0.13054187192118227,3.6551724137931036,20,3.6551724137931036,5,2,21,0,0.0,9506.827586206897,86040.0,26053.466454209472,20.0,30.037943925000036,27.0,42.0,3.0,17069,27,2,0.0536674186972702,0.10457976484250255,0.10738859050660474,2.0,30.029563586999757,40,166,112,0,54,0,0,2,20.0,4.15
p12.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,84,4,84,2,62,21.0,24.40286868382486,0.7554704899281284,0.5773809523809523,0.7380952380952381,0.9404761904761905,0.9761904761904762,203,2,9.808327381000254,32,2,9.03125,62,289,110588,1,1.8611422577494845,2,1,2.0019531956450973,23,0,0,0.0,0,23,17.582811875166612,2.0,2.0,2.0,2.3855113609026772,0.34579801859988274,2.0,0.13620405153737017,2.0,2.0019531956450973,1.8611422577494845,0.9375,0.25,0.9307452199262921,121,0.1219758064516129,3.78125,23,3.78125,5,2,24,0,0.0,6918.5,68544.0,19874.48858618757,23.0,21.155274338000254,22.0,59.0,3.0,15173,22,2,0.06011960685119607,0.11683907838101783,0.12035663905667884,2.0,30.0342963410003,46,313,242,0,71,0,0,2,23.0,6.804347826086956
p13.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,110,4,110,3,70,27.5,27.608875384557045,0.8470021974977501,0.5272727272727273,0.6363636363636364,0.9454545454545454,0.9727272727272728,267,3,41.99099556700003,59,2,7.084745762711864,70,418,493233,1,1.927310216469701,2,1,2.0015023325689887,48,0,0,0.0,0,48,16.16576014935734,2.0,2.0,2.0,2.8647963236605696,0.25962661439193274,2.0,0.13834304476824477,2.0,2.0015023325689887,1.927310216469701,0.9491525423728814,0.15254237288135594,0.963591889055945,294,0.08591466978375219,4.983050847457627,48,4.983050847457627,6,3,50,0,0.0,16732.322033898305,316800.0,69500.87118816025,21.0,30.022450452999692,55.0,133.0,3.0,35646,55,3,0.029920776493683694,0.05900254038152354,0.05988650394438328,2.0,30.030035686000247,100,865,716,0,149,0,0,3,33.333333333333336,8.65
p14.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,84,4,84,1,62,21.0,24.423349483639626,0.7451961301977076,0.5833333333333333,0.7380952380952381,0.9404761904761905,0.9880952380952381,189,1,17.50701353400018,22,2,15.636363636363637,62,344,210809,1,1.9034908376777082,2,1,1.9997485875840215,13,0,0,0.0,0,8,22.57219821442752,2.0,2.0,17.0,2.248792948215689,0.295288238692538,2.0,0.05514167150158968,2.0,1.9997485875840215,1.9034908376777082,0.9545454545454546,0.4090909090909091,0.9521034529960096,73,0.15800865800865802,3.3181818181818183,13,3.3181818181818183,5,1,13,0,0.0,19162.045454545456,100256.0,38274.12926445851,63.0,4.750907825000013,19.0,33.0,4.0,20101,19,1,0.053073665982707297,0.10341114468547358,0.10613398858682505,2.0,3.2528530870004033,20,91,64,0,27,0,0,1,20.0,4.55
p15.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,90,4,90,1,62,22.5,24.315632831575655,0.7937666005119798,0.5611111111111111,0.6888888888888889,0.9444444444444444,0.9888888888888889,207,1,33.44174299700035,34,2,11.529411764705882,62,392,387977,1,1.928137492686422,2,1,2.0006984950138795,25,0,0,0.0,0,20,19.611274209611356,2.0,2.0,2.0,2.5323882460172236,0.2582601156899451,2.0,0.07572574292261294,2.0,2.0006984950138795,1.928137492686422,0.9705882352941176,0.2647058823529412,0.9641394471556454,133,0.11853832442067737,3.911764705882353,25,3.911764705882353,5,1,25,0,0.0,22830.147058823528,186956.0,59970.523215273584,29.0,13.42064744199979,40.0,77.0,4.0,27637,40,1,0.04476279429289188,0.08757993386205884,0.08955685517440466,2.0,30.034023658000024,44,463,400,0,63,0,0,1,44.0,10.522727272727273
p16.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,107,4,107,2,62,26.75,25.113492389550284,0.881308200093202,0.5023364485981308,0.5794392523364486,0.9439252336448598,0.9813084112149533,243,2,95.15367573100002,54,2,9.185185185185185,62,496,1122922,1,1.9567325246099017,2,1,2.0007142081106255,43,0,0,0.0,0,38,17.78896253098166,2.0,2.0,2.0,2.8621918845360033,0.20345859766415764,2.0,0.07685890424018889,2.0,2.0007142081106255,1.9567325246099017,0.9629629629629629,0.18518518518518517,0.9783192420583041,266,0.09294199860237597,4.925925925925926,43,4.925925925925926,6,2,44,0,0.0,41604.555555555555,549252.0,143618.86725489883,30.0,30.04561323500002,-1.0,-1.0,-1.0,48342,-1,2,0.026149201965952804,0.051638493145561314,0.05231707990403608,2.0,30.030792475999988,84,804,684,0,120,0,0,2,42.0,9.571428571428571
p17.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,92,4,92,1,62,23.0,24.13503677229434,0.8239319100564655,0.548913043478261,0.6739130434782609,0.9347826086956522,0.9891304347826086,208,1,54.660934849000114,36,2,13.38888888888889,62,482,692151,1,1.9477122766563943,2,1,2.000488332748201,25,0,0,0.0,0,19,20.91686955781781,2.0,2.0,24.0,2.6575669928634613,0.22260664260337834,2.0,0.06238570190588872,2.0,2.000488332748201,1.9477122766563943,0.9722222222222222,0.3055555555555556,0.9738994587708674,160,0.12698412698412698,4.444444444444445,25,4.444444444444445,6,1,25,0,0.0,38462.22222222222,269560.0,92843.08055384847,38.5,22.524342568000066,24.0,45.0,2.0,35886,24,1,0.04291079269701872,0.08401923857655338,0.08584254013936266,2.0,16.037567109000065,42,421,361,0,60,0,0,1,42.0,10.023809523809524
p18.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,115,4,115,2,62,28.75,25.897635027160298,0.9063815193668636,0.48043478260869565,0.5391304347826087,0.9391304347826087,0.9826086956521739,265,2,224.88484334099985,64,2,10.125,62,648,2582412,1,1.972346782775173,2,1,2.0004503541650207,51,0,0,0.0,0,52,19.143781627463262,2.0,2.0,2.0,3.025034097434965,0.16397718378464593,2.0,0.06326645344857856,2.0,2.0004503541650207,1.972346782775173,0.96875,0.1875,0.9861493160753958,367,0.09102182539682539,5.734375,51,5.734375,7,2,52,0,0.0,80718.546875,1018620.0,273060.02286504756,32.0,30.088841434999722,-1.0,-1.0,-1.0,71107,-1,2,0.02219517780435762,0.04391011194185901,0.04440035129948281,2.0,30.082804452000346,-1,-1,-1,-1,-1,-1,-1,2,0.0,0.0
p19.pddl,recharging-robots-sat23-strips,8,4,0,0,1,1,4.0,7,3,3.0,3,0,1.0,2,125,4,125,3,62,31.25,27.371289702898547,0.92728426939225,0.45399999999999996,0.496,0.936,0.976,298,3,339.7598726279998,76,2,9.43421052631579,62,717,3700933,1,1.9770076896825746,2,1,2.0004234067463527,61,0,0,0.0,0,77,19.140983535140528,2.0,2.0,2.0,3.126088792912991,0.14987883100589147,2.0,0.0683156073930941,2.0,2.0004234067463527,1.9770076896825746,0.9605263157894737,0.17105263157894737,0.9884759957210343,498,0.08736842105263158,6.552631578947368,61,6.552631578947368,8,3,63,0,0.0,97413.59210526316,1463292.0,362490.6532276376,33.0,30.096355399999993,-1.0,-1.0,-1.0,84788,-1,3,0.018496013943801477,0.036659134331802276,0.0369998592246874,2.0,30.09411079199981,-1,-1,-1,-1,-1,-1,-1,3,0.0,0.0
p01.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.7969550430000254,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.032007407000037,12.0,20.0,1.0,24,12,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.01609687400014,6,6,0,0,6,0,2,2,3.0,1.0
p02.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,1.0811600760000601,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.034757521999836,17.0,28.0,1.0,24,17,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.03689386499991,6,6,0,0,6,0,2,2,3.0,1.0
p03.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.8826925140001549,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,8.262689062000163,20.0,36.0,1.0,24,20,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.035340400999985,6,6,0,0,6,0,2,2,3.0,1.0
p04.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.9681483159999971,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.035024238999995,10.0,16.0,1.0,24,10,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.033932227999912,6,5,0,0,5,0,2,2,3.0,0.8333333333333334
p05.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.9891840660000071,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.025829999000052,10.0,16.0,1.0,24,10,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.033800149999934,6,6,0,0,6,0,2,2,3.0,1.0
p06.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,2.4272741190000033,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.03496149500006,12.0,20.0,1.0,24,12,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.031717422999918,6,6,0,0,6,0,2,2,3.0,1.0
p07.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.9329409510000914,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.034578771000042,22.0,40.0,1.0,24,22,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.034274826,6,6,0,0,6,0,2,2,3.0,1.0
p08.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,1.4113191659998847,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.032920987000125,17.0,30.0,1.0,24,17,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.03620831499984,6,6,0,0,6,0,2,2,3.0,1.0
p09.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,1.0095784830000412,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.0349733879998,21.0,38.0,1.0,24,21,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.036210838999978,6,6,0,0,6,0,2,2,3.0,1.0
p10.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.941265752000163,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.03657401600003,21.0,38.0,1.0,24,21,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.036889873999826,6,6,0,0,6,0,2,2,3.0,1.0
p11.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,1.1232300250001117,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.03614998199987,20.0,36.0,1.0,24,20,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.035857051999983,6,6,0,0,6,0,2,2,3.0,1.0
p12.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.8975246100001186,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.046351719000086,18.0,32.0,1.0,24,18,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.03562046000002,6,6,0,0,6,0,2,2,3.0,1.0
p13.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.9780599529999563,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.034170236000136,23.0,42.0,1.0,24,23,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.02204922100009,6,6,0,0,6,0,2,2,3.0,1.0
p14.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,1.0562126520003403,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.035736377000376,11.0,18.0,1.0,24,11,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.03265066200038,6,6,0,0,6,0,2,2,3.0,1.0
p15.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,1.041653584999949,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.037096527999893,11.0,18.0,1.0,24,11,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.031884853000065,6,6,0,0,6,0,2,2,3.0,1.0
p16.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,1.0400504999997793,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.035408229999575,23.0,42.0,1.0,24,23,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.037410120999994,6,6,0,0,6,0,2,2,3.0,1.0
p17.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,264,3,264,4,256,88.0,118.79393923933998,0.15679841876856188,0.6363636363636365,0.9696969696969697,0.9848484848484849,1.0,1381,2,0.9073918200001572,277,2,5.610108303249097,252,1554,7824,0,1.4805725971370143,2,2,2.4355828220858897,3,252,5,5.0,5,0,29.8243892452316,2.0,2.0,2.0,3.518392626662661,0.5036988738999736,1.0,0.4958330638325583,2.0,2.4355828220858897,1.4805725971370143,0.9855595667870036,0.9963898916967509,0.6676891612445467,8068,0.10553026735729608,29.126353790613717,253,29.126353790613717,260,4,1,0,0.0,68.7942238267148,4416.0,285.04197721616384,32.0,30.03642839799977,12.0,20.0,1.0,24,12,2,0.17842149454240133,0.4335378323108384,0.434560327198364,2.0,30.036627751000196,6,6,0,0,6,0,2,2,3.0,1.0
p18.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,332,3,332,4,324,110.66666666666667,150.84944665313012,0.13028179420060346,0.642570281124498,0.9759036144578314,0.9879518072289156,1.0,1635,2,1.2906721969998216,345,2,5.733333333333333,324,1978,10096,0,1.4833597464342314,2,2,2.4793977812995247,3,324,5,5.0,5,0,34.47021258355619,2.0,2.0,2.0,3.563264174320599,0.5028843545677598,1.0,0.4995753682725138,2.0,2.4793977812995247,1.4833597464342314,1.0,0.9971014492753624,0.6617802426962713,10440,0.08796764408493428,30.26086956521739,325,30.26086956521739,328,0,1,0,16.0,72.55652173913043,5256.0,312.4780300582124,32.0,30.018159535999985,11.0,18.0,1.0,17,11,2,0.19219399169063597,0.47503961965134706,0.4765253565768621,2.0,30.030064769999626,6,6,0,0,6,0,2,2,3.0,1.0
p19.pddl,ricochet-robots-sat23-strips,6,4,0,0,1,1,3.25,5,2,2.25,3,1,1.25,2,408,3,408,4,400,136.0,186.67619023324855,0.11010008192339721,0.6470588235294119,0.9803921568627451,0.9901960784313726,1.0,2099,2,1.4120931869997548,421,2,5.781472684085511,400,2434,12496,0,1.4852752880921896,2,2,2.4551856594110117,3,400,5,5.0,5,0,38.609928679104655,2.0,2.0,2.0,3.6212731860435903,0.5023385335821451,1.0,0.49798762522534046,2.0,2.4551856594110117,1.4852752880921896,1.0,0.997624703087886,0.6667733671694942,12876,0.07281981676280963,30.58432304038005,400,30.58432304038005,404,0,1,0,8.0,72.87410926365796,6808.0,362.8593438116586,32.0,30.03491835099976,16.0,28.0,1.0,19,16,2,0.18445241199478488,0.4518245838668374,0.4528649167733675,2.0,30.03503239599968,6,6,0,0,6,0,2,2,3.0,1.0
